episode_id,vote_key,user_id,uuid,movie_name,series_name,season_number,episode_number
3901811,3901811-5449324-29,5449324,bba03c3d-eec3-4d45-a19c-64d419e2419f,,Glee,2,18
3991431,3991431-5449324-3,5449324,21f74c04-2fb8-4a71-8f7b-47300640f04d,,Pokémon,14,8
4063481,4063481-5449324-3,5449324,95d0ac3b-c266-42a7-b4d1-6c56103a56c6,,Game of Thrones,1,9
4063481,4063481-5449324-5,5449324,95d0ac3b-c266-42a7-b4d1-6c56103a56c6,,Game of Thrones,1,9
4081820,4081820-5449324-29,5449324,e9326e34-a65d-4962-b75e-159f5ed7f68a,,Glee,2,20
4081820,4081820-5449324-3,5449324,e9326e34-a65d-4962-b75e-159f5ed7f68a,,Glee,2,20
4294185,4294185-5449324-27,5449324,f9faf076-176f-4a45-9351-3a5d15c78c11,,Skins,7,3
4392178,4392178-5449324-3,5449324,8bfb4adf-8c84-43a0-80ae-d34310f4dfd1,,Glee,4,6
4448266,4448266-5449324-1,5449324,2a9ca533-ebd0-4521-be03-4ac426689dac,,Skins,7,5
4448267,4448267-5449324-27,5449324,f26ed71a-a0c9-451f-bc20-233adbdc456d,,Skins,7,1
4448291,4448291-5449324-28,5449324,1e7c8d33-2abe-418d-ac3a-d35b120328d6,,Skins,7,4
4466132,4466132-5449324-28,5449324,1acb8583-29ae-438e-b3a5-b9f7bdb03de4,,EastSiders,1,1
4466133,4466133-5449324-28,5449324,f4b70b2b-d6e0-4000-9113-a97c94fff251,,EastSiders,1,2
4513307,4513307-5449324-29,5449324,0d32e1ac-f0a2-4fb8-86e3-3976c56faca9,,Glee,4,20
4516067,4516067-5449324-3,5449324,8a4b95ab-a29c-4051-8be4-dc0eee367e5c,,Attack on Titan,1,1
4725162,4725162-5449324-29,5449324,97c90136-97e6-49eb-82bc-d841f65b5259,,Glee,5,13
4725162,4725162-5449324-3,5449324,97c90136-97e6-49eb-82bc-d841f65b5259,,Glee,5,13
5011466,5011466-5449324-3,5449324,9859f4db-fff8-4770-bce1-5f0dd38dc568,,Glee,6,13
5298530,5298530-5449324-29,5449324,812475ff-c8a9-4081-b47a-4b751a3553be,,The Magicians (2015),1,1
5350841,5350841-5449324-3,5449324,311083a1-23c8-4a5a-b4a9-db72b2507dd3,,Call My Agent!,1,1
5350843,5350843-5449324-29,5449324,b645b86e-ac43-44a8-910c-71945e95403a,,Call My Agent!,1,3
5350843,5350843-5449324-28,5449324,b645b86e-ac43-44a8-910c-71945e95403a,,Call My Agent!,1,3
